OCID,CONTRACT_TITLE,CONTRACT_TYPE,PROCUREMENT_METHOD,BUYER_NAME,SUPPLIER_NAMES,CONTRACT_START_DATE,CONTRACT_END_DATE,CONTRACT_AMOUNT,CONTRACT_CURRENCY
208536,FRACCION II MARIA 46-1 FRACCION II,PERMUTA,VIGENTE,"MINERA TECK, S.A. DE C.V.","BUENAVISTA DEL COBRE, S.A. DE C.V.",24/11/1998,23/11/2048,,
208553,FRACCION EL NUEVO TUCABE,NOMBRAMIENTO DE ALBACEA,VIGENTE,SUCESIÓN DE RAMON QUIJADA MORALES,ROSALIA MENDOZA MORENO,24/11/1998,23/11/2048,,
209938,ESTRELLA # 3,,CANCELADO,,,26/08/1999,25/08/2005,,
210038,EL ENCUENTRO,,VIGENTE,,,31/08/1999,30/08/2005,,
210788,FATIMA,,VIGENTE,,,26/11/1999,25/11/2005,,
209979,LUCY I FRACCION I,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA CUICUILCO, S.A. DE C.V.","MINERA MARIA, S.A. DE C.V.",31/08/1999,04/12/2040,,
209977,LUCY FRACCION I,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA CUICUILCO, S.A. DE C.V.","MINERA MARIA, S.A. DE C.V.",31/08/1999,28/04/2041,,
210158,LA VIBORA,NO PROCEDE,VIGENTE,SUSANA ALICIA TREJO RUBIO,"MINERA GATEWAY, S.A. DE C.V.",10/09/1999,09/09/2049,,
210159,LA MORENA,NO PROCEDE,VIGENTE,SUSANA ALICIA TREJO RUBIO,"MINERA GATEWAY, S.A. DE C.V.",10/09/1999,09/09/2049,,
210462,CUITACA X,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA CUICUILCO, S.A. DE C.V.","COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.",08/10/1999,07/10/2049,,
210463,CUITACA XI,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA CUICUILCO, S.A. DE C.V.","COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.",08/10/1999,07/10/2049,,
210589,CUITACA VI,CONTRATO DE EXPLORACIÓN Y EXPLOTACIÓN C/OPCIÓN A COMPRA,VIGENTE,"MINERA CUICUILCO, S.A. DE C.V.","COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.",29/10/1999,28/10/2049,,
210776,SAN GOTARDO,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,PEDRO ANTONIO GOYA ESPINA,"GRUPO BAREYO, S.A. DE C.V.",26/11/1999,25/11/2049,,
210794,EL TUCABE,CONVENIO DE MODIFICACIÓN DE CONTRATO,VIGENTE,FRANCISCO RAFAEL PRECIADO MARTINEZ,"MINERA MERIDIAN MINERALES, S. DE R.L. DE C.V.",26/11/1999,25/11/2049,,
211629,LAS LOMAS,,VIGENTE,,,23/06/2000,22/06/2006,,
211744,LA PALMA,,CANCELADO,,,30/06/2000,29/06/2006,,
212326,SAN MIGUEL,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"BLUE SKY MINING COMPANY, S.A. DE C.V.",JOSE QUIROS SOTO,29/09/2000,28/09/2006,,
212350,SONORA 38,CESIÓN DE DERECHOS TOTAL ONEROSA,CANCELADO,"MINERA PECOBRE, S.A. DE C.V.","MINERA BISMARK, S.A. DE C.V.",29/09/2000,28/09/2006,,
212430,LA CUBANA,TRANSMISION POR ESCISIÃ“N,CANCELADO,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","DESARROLLOS MINEROS PARREÑA, S.A. DE C.V.",06/10/2000,05/10/2006,,
212719,PIMA 4,,CANCELADO,,,22/11/2000,21/11/2006,,
212725,LA COLORADITA,,VIGENTE,,,22/11/2000,21/11/2006,,
210898,EL SOL,CONTRATO DE EXPLORACIÓN CON PROMESA DE CESIÓN DE DERECHOS,VIGENTE,EDUARDO MUÑOZ MORENO,"MINERA MERIDIAN MINERALES, S. DE R.L. DE C.V.",28/01/2000,27/01/2050,,
211164,MINA PIS-PIS AMPLIACION No. 1,,VIGENTE,,,11/04/2000,10/04/2050,,
211244,FRACCION III MARIA 46-1,PERMUTA,VIGENTE,"MINERA TECK, S.A. DE C.V.","BUENAVISTA DEL COBRE, S.A. DE C.V.",18/04/2000,17/04/2050,,
211485,MEXICO,ADJUDICACION DE CONCESIONES POR HERENCIA,CANCELADO,JOSE RAMON FIERROS ANGUIANO,ROSINA HERNANDEZ BALDENEBRO,31/05/2000,30/05/2050,,
211524,CERRO COLORADO,TRANSMISION POR ESCISIÓN,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","EXPLORACIONES MINERAS PARREÑA, S.A. DE C.V.",31/05/2000,30/05/2050,,
211525,BELLA ESPERANZA,FIDEICOMISO IRREVOCABLE DE GARANTIA,VIGENTE,"MEXICANA DE COBRE, S.A. DE C.V.","GE CAPITAL BANK, S.A. INST. DE BANCA MULTIPLE GE CAPITAL GRUP.FINANC.",31/05/2000,30/05/2050,,
211526,MARTA,PERMUTA,VIGENTE,"MINERA TECK, S.A. DE C.V.","BUENAVISTA DEL COBRE, S.A. DE C.V.",31/05/2000,30/05/2050,,
211624,LA VIRGEN,CESIÓN DE DERECHOS TOTAL ONEROSA,CANCELADO,HUMBERTO QUIJADA VASQUEZ,"HMX, S.A. DE C.V.",23/06/2000,22/06/2050,,
211657,HUECO MILPA,CONTRATO DE GARANTIA PRENDARIA,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.",DEUTSCHE BANK TRUST COMPANY AMERICAS,23/06/2000,22/06/2050,,
211715,GUADALUPE,CONTRATO DE EXPLORACIÓN CON OPCIÓN DE COMPRA,VIGENTE,DIANA CELINA ROBLES GARCIA,"MINERA GOLONDRINA, S. DE R.L. DE C.V.",30/06/2000,29/06/2050,,
211857,AMELIA No. 5,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA ROCA ROJA, S.A. DE C.V.","ORO DE SOTULA, S.A. DE C.V.",28/07/2000,27/07/2050,,
212027,EL BERVANO FRACCION 1,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,PEDRO ANTONIO GOYA ESPINA,"GRUPO BAREYO, S.A. DE C.V.",25/08/2000,24/08/2050,,
212028,EL BERVANO FRACCION 2,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,PEDRO ANTONIO GOYA ESPINA,"GRUPO BAREYO, S.A. DE C.V.",25/08/2000,24/08/2050,,
212480,ARGONAUTA,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,ALEJANDRO RAMOS DAVALOS,"MINERA MERIDIAN MINERALES, S. DE R.L. DE C.V.",24/10/2000,23/10/2050,,
212787,SONORA 35,TRANSMISION POR ESCISIÃ“N,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","DESARROLLOS MINEROS PARREÑA, S.A. DE C.V.",31/01/2001,30/01/2007,,
212834,K L,,CANCELADO,,,31/01/2001,30/01/2007,,
212845,LA VIOLETA 2,,CANCELADO,,,31/01/2001,30/01/2007,,
212848,LOS JUCAROS 2,,VIGENTE,,,31/01/2001,30/01/2007,,
212857,EL HUEVO DE ORO,CONTRATO DE EXPLORACIÓN CON OPCIÓN DE COMPRA,VIGENTE,JUAN PEDRO FERNANDEZ DUARTE,"MINERA GOLONDRINA, S. DE R.L. DE C.V.",31/01/2001,30/01/2007,,
212935,TAVANE,,VIGENTE,,,13/02/2001,12/02/2007,,
212974,EL MACHO,TRANSMISION POR ESCISIÃ“N,CANCELADO,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","DESARROLLOS MINEROS PARREÑA, S.A. DE C.V.",20/02/2001,19/02/2007,,
213007,SONORA 60,TRANSMISION POR ESCISIÃ“N,CANCELADO,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","DESARROLLOS MINEROS PARREÑA, S.A. DE C.V.",20/02/2001,19/02/2007,,
213027,SANTA FE,TRANSMISION POR ESCISIÓN,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","EXPLORACIONES MINERAS PARREÑA, S.A. DE C.V.",02/03/2001,01/03/2007,,
213083,LA TURMALINA,CESIÓN DE DERECHOS TOTAL ONEROSA,CANCELADO,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","MINERA PECOBRE, S.A. DE C.V.",16/03/2001,15/03/2007,,
213168,LA VILLA 2,,VIGENTE,,,30/03/2001,29/03/2007,,
213347,LA COLORADA,SE OTORGA PLAZO,VIGENTE,LUIS EDGARDO AGANZA ROBLES,JESUS AGANZA ROBLES,20/04/2001,19/04/2007,,
213516,ARCHIPIELAGO,,VIGENTE,,,18/05/2001,17/05/2007,,
213634,SONORA 69,TRANSMISION POR ESCISIÃ“N,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","DESARROLLOS MINEROS PARREÑA, S.A. DE C.V.",05/06/2001,04/06/2007,,
213648,TRES SETENTA,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,JUAN PEDRO BACA RAMIREZ,JOSE ANDRES ESCARCEGA ESCARCEGA,05/06/2001,04/06/2007,,
213683,DIANA,,VIGENTE,,,08/06/2001,07/06/2007,,
213685,PURICA FRACC. 1,,VIGENTE,,,08/06/2001,07/06/2007,,
213686,PURICA FRACC. 2,,VIGENTE,,,08/06/2001,07/06/2007,,
213687,PURICA FRACC. 3,,VIGENTE,,,08/09/2001,07/09/2007,,
213712,SAN MIGUEL DEL ORO,,CANCELADO,,,12/06/2001,11/06/2007,,
213716,ELISA,,VIGENTE,,,12/06/2001,11/06/2007,,
213718,EL ORO REAL FRACC. I,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,ALEJANDRO RAMOS DAVALOS,"MINERA MERIDIAN MINERALES, S. DE R.L. DE C.V.",12/06/2001,11/06/2007,,
214108,SAN FRANCISCO,,CANCELADO,,,10/08/2001,09/08/2007,,
214117,SAN FRANCISCO,,CANCELADO,,,10/08/2001,09/08/2007,,
214697,EGURE FRACC. No. 1,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,DAVID EGURE MARTINEZ,"MINERA GATEWAY, S.A. DE C.V.",09/11/2001,08/11/2007,,
214728,POCHE,,VIGENTE,,,22/11/2001,21/11/2007,,
214729,LA VILLA 3 FRACC. I,,VIGENTE,,,22/11/2001,21/11/2007,,
214730,LA VILLA 3 FRACC. II,,VIGENTE,,,22/11/2001,21/11/2007,,
214772,SAN ANTONIO 2,,CANCELADO,,,29/11/2001,28/11/2007,,
214826,ARROYO SECO,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,JOSE ANDRES ESCARCEGA ESCARCEGA,FRANCISCO JAVIER RASCON CORONADO,04/12/2001,03/12/2007,,
214804,EL PINITO I,CONTRATO DE COMPRAVENTA A PRECIO ALZADO,VIGENTE,"ORO DE SOTULA, S.A. DE C.V.","FIRST SILVER RESERVE, S.A. DE C.V.",04/12/2001,14/12/2048,,
212853,LA VICTORIA,,VIGENTE,,,31/01/2001,30/01/2051,,
212904,SAN RICARDO 2,CONTRATO DE EXPLORACION Y PROMESA DE CESIÓN DE DERECHOS,VIGENTE,RAMON IGNACIO LOPEZ GARCIA,"MINERA TEOCUITLA, S.A. DE C.V.",13/02/2001,12/02/2051,,
212913,TROYA No. 4,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,SOLEDAD PEREZ A. GUTIERREZ,"BUENAVISTA DEL COBRE, S.A. DE C.V.",13/02/2001,12/02/2051,,
212971,NUEVO LUPENA,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,LUIS FRANCISCO PEREZ AGOSTTINI,"COMPAÑIA MINERA LA LLAMARADA, S.A. DE C.V.",20/02/2001,19/02/2051,,
213353,MARIANA,TRANSMISION POR ESCISIÃ“N,VIGENTE,"MINERA FRESNILLO, S.A. DE C.V.","DESARROLLOS MINEROS EL AGUILA, S.A. DE C.V.",27/04/2001,26/04/2051,,
213646,ARGONAUTA,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,ALEJANDRO RAMOS DAVALOS,"MINERA MERIDIAN MINERALES, S. DE R.L. DE C.V.",05/06/2001,04/06/2051,,
213719,EL ORO REAL FRACC. II,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,ALEJANDRO RAMOS DAVALOS,"MINERA MERIDIAN MINERALES, S. DE R.L. DE C.V.",12/06/2001,11/06/2051,,
213720,EL ORO REAL FRACC. III,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,ALEJANDRO RAMOS DAVALOS,"MINERA MERIDIAN MINERALES, S. DE R.L. DE C.V.",12/06/2001,11/06/2051,,
213923,LA LUNA # 3,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,HUMBERTO QUIJADA VASQUEZ,LUIS FERNANDO PAZ GALAZ,13/07/2001,12/07/2051,,
214118,EL CALIFORNIA,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,ROBERTO AGUIRRE ARMENTA,LUIS ENRIQUE VILA MAZON,10/08/2001,09/08/2051,,
214442,EL SALTO,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,LUIS FRANCISCO PEREZ AGOSTTINI,"BUENAVISTA DEL COBRE, S.A. DE C.V.",06/09/2001,05/09/2051,,
214443,AMPLIACION LAS LAMAS,CONTRATO DE COMPRAVENTA A PRECIO ALZADO,VIGENTE,"COMPAÑIA MINERA SERRANA, S.A. DE C.V. AHORA; GRUPO SERRANA, S.A. DE C.V.","MINERA HOCHSCHILD MEXICO, S.A. DE C.V.",06/09/2001,05/09/2051,,
214475,MARIAS ALEJANDRAS,COMPRAVENTA,VIGENTE,"MINERA CUMOBABI, S.A. DE C.V.","COMPAÑIA INTERNACIONAL MINERA, S.A. DE C.V.",28/09/2001,27/09/2051,,
214521,SAN JUAN,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA MARIA, S.A. DE C.V.","MINERA CUMOBABI, S.A. DE C.V.",02/10/2001,01/10/2051,,
214585,CUITACA XV,CONTRATO DE EXPLORACIÓN CON PROMESA DE CESIÓN DE DERECHOS,VIGENTE,"MINERA PHELPS DODGE MEXICO, S. DE R.L. DE C.V. DISOLUCION Y LIQUIDACION","COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.",02/10/2001,01/10/2051,,
214637,MARIA 23,COMPRAVENTA,VIGENTE,"MINERA CUMOBABI, S.A. DE C.V.","COMPAÑIA INTERNACIONAL MINERA, S.A. DE C.V.",26/10/2001,25/10/2051,,
214776,MIS RECUERDOS,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"CIA. MINERAL EL CORONEL, S.A. DE C.V.",EMILIO ACUÑA PERALTA,29/11/2001,28/11/2051,,
218625,SONORA 6 A,CESIÓN DE DERECHOS TOTAL ONEROSA,CANCELADO,"MINERA PECOBRE, S.A. DE C.V.","MINERA BISMARK, S.A. DE C.V.",22/11/2002,15/06/2006,,
217216,LA ZACATERA,,CANCELADO,,,02/07/2002,12/02/2007,,
215093,LA MULITA 2 FRACC. 1,,CANCELADO,,,07/02/2002,06/02/2008,,
215094,LA MULITA 2 FRACC. 2,,VIGENTE,,,07/02/2002,06/02/2008,,
215107,OLIVIA 2,,VIGENTE,,,08/02/2002,07/02/2008,,
215123,DIANA 2,,VIGENTE,,,08/02/2002,07/02/2008,,
215198,LA MULITA 2 FRACC. 1,,VIGENTE,,,08/02/2002,07/02/2008,,
215199,LA MULITA 2 FRACC. 2,,CANCELADO,,,08/02/2002,07/02/2008,,
215245,SARAI,,CANCELADO,,,14/02/2002,13/02/2008,,
215369,EL GLOBO 2,,CANCELADO,,,19/02/2002,18/02/2008,,
215675,FINA,,VIGENTE,,,05/03/2002,04/03/2008,,
215708,ZACATERA 2,,CANCELADO,,,05/03/2002,04/03/2008,,
215746,LA VIBORA,,CANCELADO,,,19/03/2002,18/03/2008,,
215786,LA LABOR,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,JOSE ANDRES ESCARCEGA ESCARCEGA,"MINERA AURICUP, S. DE R.L. DE C.V.",19/03/2002,18/03/2008,,
215787,MINA DEL AGUA,,CANCELADO,,,19/03/2002,18/03/2008,,
215847,EL PUENTE,TRANSMISION POR ESCISIÃ“N,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","DESARROLLOS MINEROS PARREÑA, S.A. DE C.V.",19/03/2002,18/03/2008,,
215938,DELIA,,VIGENTE,,,02/04/2002,01/04/2008,,
215939,EL VIEJO,CESIÓN DE DERECHOS TOTAL ONEROSA,CANCELADO,JOSE ANDRES ESCARCEGA ESCARCEGA,JUAN ANTONIO MEDINA GONZALEZ,02/04/2002,01/04/2008,,
215940,EL VIEJO 1,,CANCELADO,,,02/04/2002,01/04/2008,,
215943,PITAGORAS,,VIGENTE,,,02/04/2002,01/04/2008,,
215944,PITAGORAS,,VIGENTE,,,02/04/2002,01/04/2008,,
215945,PITAGORAS,,VIGENTE,,,02/04/2002,01/04/2008,,
215946,CACHIS,,VIGENTE,,,02/04/2002,01/04/2008,,
215953,EL PADRE BRUNO,,CANCELADO,,,02/04/2002,01/04/2008,,
215972,ZACATERA 3,,VIGENTE,,,02/04/2002,01/04/2008,,
215999,LA MULITA 3,,CANCELADO,,,02/04/2002,01/04/2008,,
216019,MAR,,VIGENTE,,,02/04/2002,01/04/2008,,
216020,ARROYO SECO,,VIGENTE,,,02/04/2002,01/04/2008,,
216049,LA PURISIMA 2,SE OTORGA PLAZO,CANCELADO,FERNANDO MONTAÑO MONTAÑO,CRISANTO SAMANIEGO VALENCIA,02/04/2002,01/04/2008,,
216258,SONORA 85,TRANSMISION POR ESCISIÓN,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","EXPLORACIONES MINERAS PARREÑA, S.A. DE C.V.",23/04/2002,22/04/2008,,
216266,EL CAJON I,,CANCELADO,,,23/04/2002,22/04/2008,,
216313,EL CAJON II FRACCION 1,,CANCELADO,,,07/05/2002,06/05/2008,,
216314,EL CAJON II FRACCION 2,,CANCELADO,,,07/05/2002,06/05/2008,,
216315,EL CAJON II FRACCION 3,,CANCELADO,,,07/05/2002,06/05/2008,,
216346,SAN JUDAS,,VIGENTE,,,07/05/2002,06/05/2008,,
216436,VATI 4 BIS,,CANCELADO,,,17/05/2002,16/05/2008,,
216496,LA MACHA,TRANSMISION POR ESCISIÃ“N,CANCELADO,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","DESARROLLOS MINEROS PARREÑA, S.A. DE C.V.",17/05/2002,16/05/2008,,
216660,NORTEÑA,,CANCELADO,,,17/05/2002,16/05/2008,,
216666,LEON 1,PROMESA DE CESIÓN DE DERECHOS,VIGENTE,"COMPAÑIA MINERA LA PITAHAYA, S.A. DE C.V.","MINERA LATEEGRA, S.A. DE C.V.",17/05/2002,16/05/2008,,
216738,EL AMIGO,,CANCELADO,,,28/05/2002,27/05/2008,,
216770,EL COCHITO,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,ALFREDO MALDONADO NORIEGA,"MINERA AURICUP, S. DE R.L. DE C.V.",28/05/2002,27/05/2008,,
217058,BATMAN,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA PECOBRE, S.A. DE C.V.","MINERA MADERO, S.A. DE C.V.",14/06/2002,13/06/2008,,
217095,SEBASTIAN,,CANCELADO,,,14/06/2002,13/06/2008,,
217099,SANTO NIÑO,,CANCELADO,,,14/06/2002,13/06/2008,,
217157,VIBORA 1,PROMESA DE CESIÓN DE DERECHOS,VIGENTE,"COMPAÑIA MINERA LA PITAHAYA, S.A. DE C.V.","MINERA LATEEGRA, S.A. DE C.V.",18/06/2002,17/06/2008,,
217163,JABALI I,PROMESA DE CESIÓN DE DERECHOS,VIGENTE,"COMPAÑIA MINERA LA PITAHAYA, S.A. DE C.V.","MINERA LATEEGRA, S.A. DE C.V.",18/06/2002,17/06/2008,,
217164,VENADO 1 FRACCION I,PROMESA DE CESIÓN DE DERECHOS,VIGENTE,"COMPAÑIA MINERA LA PITAHAYA, S.A. DE C.V.","MINERA LATEEGRA, S.A. DE C.V.",18/06/2002,17/06/2008,,
217165,VENADO 1 FRACCION II,PROMESA DE CESIÓN DE DERECHOS,VIGENTE,"COMPAÑIA MINERA LA PITAHAYA, S.A. DE C.V.","MINERA LATEEGRA, S.A. DE C.V.",18/06/2002,17/06/2008,,
217194,LA FRANCESA,,CANCELADO,,,18/07/2002,17/07/2008,,
217306,LA PALMA,,CANCELADO,,,02/07/2002,01/07/2008,,
217355,ELY,,CANCELADO,,,02/07/2002,01/07/2008,,
217835,SARA,,VIGENTE,,,27/08/2002,26/08/2008,,
217888,L:PILAREÑA,,CANCELADO,,,18/09/2002,17/09/2008,,
218045,LA NEVADA,,CANCELADO,,,03/10/2002,02/10/2008,,
218058,PIEDRA,TRANSMISION POR ESCISIÓN,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","EXPLORACIONES MINERAS PARREÑA, S.A. DE C.V.",03/10/2002,02/10/2008,,
218640,GLOBO TRES,,CANCELADO,,,03/12/2002,02/12/2008,,
214977,UNIFICACION LA VERDE,,VIGENTE,,,23/01/2002,06/08/2036,,
216066,EL TASCALITO,PROMESA DE CESIÓN DE DERECHOS,VIGENTE,VICTOR MANUEL JUVERA GAXIOLA,"COMPAÑIA MINERA CHUQUI, S.A. DE C.V. AHORA COANZAMEX SANTA GERTRUDIS, S.A. DE C.V.",09/04/2002,29/07/2042,,
215019,VERONICA,,VIGENTE,,,29/01/2002,28/01/2052,,
215057,EL TIGRE,CONTRATO DE EXPLORACIÓN CON OPCIÓN DE COMPRA,VIGENTE,JOSE RAMON FIERROS ANGUIANO,"MINERA LATEEGRA, S.A. DE C.V.",07/02/2002,06/02/2052,,
215243,EL REAL 1,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,ALEJANDRO RAMOS DAVALOS,"MINERA MERIDIAN MINERALES, S. DE R.L. DE C.V.",14/02/2002,13/02/2052,,
215244,EL REAL 2,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,ALEJANDRO RAMOS DAVALOS,"MINERA MERIDIAN MINERALES, S. DE R.L. DE C.V.",14/02/2002,13/02/2052,,
215246,EL TUCABE 3,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,ALEJANDRO RAMOS DAVALOS,"MINERA MERIDIAN MINERALES, S. DE R.L. DE C.V.",14/02/2002,13/02/2052,,
215324,LA SONORENSE,,VIGENTE,,,14/02/2002,13/02/2052,,
215561,MARIA 22,,VIGENTE,,,05/03/2002,04/03/2052,,
215562,ZIRCON 9,,VIGENTE,,,05/03/2002,04/03/2052,,
215563,ZIRCON 6,,VIGENTE,,,05/03/2002,04/03/2052,,
215564,LA VIRGEN,,CANCELADO,,,05/03/2002,04/03/2052,,
215596,GATO 2,CONVENIO DE MODIFICACIÓN DE CONTRATO,VIGENTE,FRANCISCO RAFAEL PRECIADO MARTINEZ,"MINERA MERIDIAN MINERALES, S. DE R.L. DE C.V.",05/03/2002,04/03/2052,,
215673,YAQUI,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,ROBERTO HERRERA PIÑON,"MINERA GATEWAY, S.A. DE C.V.",05/03/2002,04/03/2052,,
215690,BAMBOLLA,CESIÓN DE DERECHOS PARCIAL GRATUITA,CANCELADO,JOSE QUIROS SOTO,MIGUEL ANTONIO BADUY GONZALEZ,05/03/2002,04/03/2052,,
215696,DOS AMIGOS,TRANSMISION POR ESCISIÃ“N,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","DESARROLLOS MINEROS PARREÑA, S.A. DE C.V.",05/03/2002,04/03/2052,,
215697,PROVIDENCIA,TRANSMISION POR ESCISIÃ“N,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","DESARROLLOS MINEROS PARREÑA, S.A. DE C.V.",05/03/2002,04/03/2052,,
215745,GUADALUPE,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,JOSE ANDRES ESCARCEGA ESCARCEGA,RAUL ALFREDO MENDOZA CHACON,19/03/2002,18/03/2052,,
215898,MARIANA 2,TRANSMISION POR ESCISIÃ“N,VIGENTE,"MINERA FRESNILLO, S.A. DE C.V.","DESARROLLOS MINEROS EL AGUILA, S.A. DE C.V.",19/03/2002,18/03/2052,,
215975,MOSQUETERA 2,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,RAMON ARMANDO MONTAÃ‘O MALDONADO,JOSE ANDRES ESCARCEGA ESCARCEGA,02/04/2002,01/04/2052,,
216163,EL PAJARO,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,JOSE ANDRES ESCARCEGA ESCARCEGA,"MINERA CASCABEL, S.A. DE C.V.",12/04/2002,11/04/2052,,
216319,EL PREMIO 2 FRACC. I,CONTRATO DE EXPLOTACIÓN,VIGENTE,"BUENAVISTA DEL COBRE, S.A. DE C.V.","OPERADORA DE MINAS E INSTALACIONES MINERAS, S.A. DE C.V.",07/05/2002,06/05/2052,,
216522,EL NUEVO TUCABE,CONVENIO DE MODIFICACIÓN DE CONTRATO,VIGENTE,ROBERTO GARCIA SOTO,"MINERA MERIDIAN MINERALES, S. DE R.L. DE C.V.",17/05/2002,16/05/2052,,
216548,DAVEGU II,RECONOCIMIENTO DE ADEUDO CON GARANTIA HIPOTECARIA,VIGENTE,"MINERA GATEWAY, S.A. DE C.V.",SUSANA ALICIA TREJO RUBIO,17/05/2002,16/05/2052,,
216570,SAN JOSE 4,CESIÓN DE DERECHOS TOTAL ONEROSA,CANCELADO,CARLOS FERNANDEZ SOROA,CLARENCE FRANCISCO TURLEY TENNEY,17/05/2002,16/05/2052,,
216887,MERCURIO,,VIGENTE,,,05/06/2002,04/06/2052,,
216966,ZIRCON 19,,VIGENTE,,,05/06/2002,04/06/2052,,
216979,ZIRCON 20,,VIGENTE,,,05/06/2002,04/06/2052,,
216994,LA VICTORIA,NOMB. ALBACEA Y DECLARATORIA DE HEREDEROS,VIGENTE,ENRIQUE MORALES BALDENEGRO,MARTHA SILVIA FREGOSO,05/06/2002,04/06/2052,,
217105,JARALITO,,VIGENTE,,,14/06/2002,13/06/2052,,
217542,ANTUNES 5,TRANSMISION POR ESCISIÓN,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","EXPLORACIONES MINERAS PARREÑA, S.A. DE C.V.",16/07/2002,15/07/2052,,
217543,PIEDRA,,CANCELADO,,,16/07/2002,15/07/2052,,
217589,ESPIRITU SANTO FRACCION I,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA ESPINA, S.A.","GRUPO BAREYO, S.A. DE C.V.",06/08/2002,05/08/2052,,
217590,ESPIRITU SANTO FRACCION II,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA ESPINA, S.A.","GRUPO BAREYO, S.A. DE C.V.",06/08/2002,05/08/2052,,
217656,TROYA No. 2,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,SOLEDAD PEREZ A. GUTIERREZ,"BUENAVISTA DEL COBRE, S.A. DE C.V.",06/08/2002,05/08/2052,,
217680,DELTA 3 FRACCION 2,,CANCELADO,,,06/08/2002,05/08/2052,,
217845,BOQUILLA I,TRANSMISION POR ESCISIÃ“N,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","DESARROLLOS MINEROS PARREÑA, S.A. DE C.V.",23/08/2002,22/08/2052,,
218075,EL ENCINO,,VIGENTE,,,03/10/2002,02/10/2052,,
